SCHEMA_VERSION=5
SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta,SleepStart,SleepEnd,PreviousContext,DelayedRegretScore,ComparativeRating,MorningRestScore
5,43,2026-02-28 15:28:31,15:28:32,0.33,Afternoon,6.40,7.94,0.76,0.36,43,12,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0004,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.43,11.63,-0.96,-0.0420,1.50,0.12,109.34,0,0.67,0,0,2.2493,332,1288,3.5684,2,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,44,2026-02-28 15:28:32,15:28:32,0.72,Afternoon,0.00,0.00,0.80,0.34,44,13,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,-0.0,1,0.0004,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.37,31.82,0.39,-0.0473,1.55,0.11,111.37,0,0.67,0,0,2.2665,332,1288,3.5496,2,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,45,2026-02-28 15:28:32,15:28:37,4.76,Afternoon,3.10,3.10,1.53,1.64,45,14,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.2,-0.4,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,0.20,84.44,4.04,-0.0401,1.50,0.11,113.07,0,0.67,0,0,2.2214,323,0,3.6245,2,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,46,2026-02-28 15:28:37,15:28:38,1.10,Afternoon,9.44,16.95,1.64,1.59,46,15,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.2,5.2,-0.0,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.32,56.52,-3.66,-0.0439,1.54,0.11,114.48,0,0.67,0,0,2.2498,185,0,3.6120,2,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,47,2026-02-28 15:28:38,15:28:39,0.46,Afternoon,2.18,2.18,1.47,1.66,47,16,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,5.2,5.2,-0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.40,12.77,-0.64,-0.0488,1.59,0.11,115.62,0,0.67,0,0,2.2703,185,0,3.6007,2,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,48,2026-02-28 15:28:39,15:28:45,6.42,Afternoon,5.59,7.46,2.69,2.43,48,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.2,5.6,0.5,1,0.0003,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,0.45,85.42,5.96,-0.0377,1.51,0.10,116.54,0,0.67,0,0,2.2058,403,0,3.6718,3,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,49,2026-02-28 15:28:45,15:28:53,7.57,Afternoon,5.24,8.00,4.06,2.83,49,0,0,1,0,0,-1,7274,-1,-1,0.0000,-1,1,0,0,0.78,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0012,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,0.61,85.71,1.15,-0.0251,1.42,0.12,129.25,0,1.00,0,1,2.1604,125,0,3.7406,3,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,50,2026-02-28 15:28:53,15:28:54,0.89,Afternoon,0.00,0.00,3.29,3.06,50,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,-0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.37,44.00,-6.68,-0.0295,1.46,0.12,140.74,0,1.00,0,0,2.1721,125,0,3.7521,3,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,51,2026-02-28 15:28:54,15:28:54,0.81,Afternoon,0.00,0.00,3.23,3.10,51,8,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0010,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.37,40.00,-0.08,-0.0336,1.49,0.12,151.11,0,1.00,0,0,2.1847,125,0,3.7541,3,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,52,2026-02-28 15:28:55,15:28:55,0.68,Afternoon,0.00,0.00,3.27,3.06,52,20,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,-0.0,1,0.0003,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.39,28.00,-0.13,-0.0374,1.53,0.12,160.49,0,1.00,0,0,2.1991,125,0,3.7354,3,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,53,2026-02-28 15:28:55,15:28:56,0.66,Afternoon,3.13,3.73,2.12,2.73,53,21,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0015,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.39,22.00,-0.02,-0.0408,1.56,0.11,168.95,0,1.00,0,0,2.2178,663,2388,3.7218,3,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,54,2026-02-28 15:28:56,15:29:01,5.21,Afternoon,4.33,4.33,1.65,1.78,54,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,-0.0,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,0.30,84.00,4.55,-0.0345,1.52,0.11,176.61,0,1.00,0,0,2.1715,894,2388,3.7860,4,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,55,2026-02-28 15:29:01,15:29:03,1.80,Afternoon,3.62,4.69,1.83,1.74,55,1,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,-0.0,1,0.0004,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.22,68.00,-3.41,-0.0355,1.53,0.11,183.52,0,1.00,0,0,2.1909,738,0,3.7692,4,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,56,2026-02-28 15:29:03,15:29:04,0.88,Afternoon,2.75,2.75,1.84,1.73,56,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,875,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0006,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.36,38.00,-0.92,-0.0381,1.56,0.11,189.75,0,1.00,0,0,2.2065,1102,0,3.7571,4,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,57,2026-02-28 15:29:04,15:29:04,0.67,Afternoon,4.47,4.81,1.84,1.74,57,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,6.0,0.4,1,0.0000,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.39,18.00,-0.21,-0.0407,1.60,0.11,195.38,0,1.00,0,0,2.2267,676,0,3.7392,4,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,58,2026-02-28 15:29:04,15:29:05,0.87,Afternoon,3.74,4.90,1.88,1.71,58,4,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.0,6.1,0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,-0.35,36.00,0.21,-0.0426,1.62,0.10,200.45,0,1.00,0,0,2.2459,254,0,3.7195,4,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
5,59,2026-02-28 15:29:05,15:29:14,8.52,Afternoon,6.41,6.41,2.55,3.01,59,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.1,4.3,-1.7,1,0.0011,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,265.1640,7,0,0,0,1,0,0,0.84,92.00,7.65,-0.0312,1.53,0.10,205.02,0,1.00,0,0,2.2664,410,0,3.7102,4,0,0.0,0.6431,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
6,1,2026-02-28 15:34:51,15:34:52,0.35,Afternoon,5.35,5.35,0.35,0.00,1,18,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.9,0.5,1,0.0000,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,5.6123,7,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.0000,187,0,-0.0000,1,0,0.0,0.6486,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
6,2,2026-02-28 15:34:52,15:34:53,1.04,Afternoon,0.00,0.00,0.69,0.35,2,21,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.9,4.9,0.1,1,0.0003,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,5.6123,7,0,0,0,1,0,0,0.35,50.00,0.70,0.6990,1.00,0.00,0.00,0,0.00,0,0,0.7034,187,0,1.0000,1,0,0.0,0.6486,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,unknown,0,0,0
6,3,2026-02-28 15:34:53,15:34:53,0.63,Afternoon,0.00,0.00,0.67,0.29,3,22,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.9,4.7,-0.2,1,0.0002,0.0,0,1,1,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,5.6123,7,0,0,0,1,0,0,-0.04,33.33,-0.41,0.1435,1.00,0.00,0.00,0,0.00,0,0,0.5623,187,0,1.5850,1,0,0.0,0.6486,0.00,0.0,0.01,1,0,unknown,0,0,0,0,0,1,8,Boredom,0,0,0
7,1,2026-02-28 15:35:20,15:35:21,1.01,Afternoon,0.00,0.00,1.01,0.00,1,15,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.7,4.7,-0.0,1,0.0001,0.0,0,1,1,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.0000,0,0,-0.0000,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Boredom,0,0,0
7,2,2026-02-28 15:35:21,15:35:22,1.29,Afternoon,3.86,6.17,1.15,0.14,2,16,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.7,4.3,-0.4,1,0.0001,0.0,0,1,1,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,0.14,50.00,0.28,0.2750,1.00,0.00,0.00,0,0.00,0,0,0.2814,161,0,1.0000,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Boredom,0,0,0
7,3,2026-02-28 15:35:22,15:35:23,0.72,Afternoon,4.69,7.04,1.01,0.23,3,17,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,0.0,1,0.0000,0.0,0,1,1,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.29,0.00,-0.57,-0.1450,1.00,0.00,0.00,0,0.00,0,0,0.5919,142,0,1.5850,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Boredom,0,0,0
7,4,2026-02-28 15:35:23,15:35:23,0.30,Afternoon,3.30,3.30,0.83,0.37,4,18,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,-0.0,1,0.0001,0.0,0,1,1,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.53,0.00,-0.42,-0.2704,1.00,0.00,0.00,0,0.00,0,0,0.5965,445,0,2.0000,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Boredom,0,0,0
7,5,2026-02-28 15:35:24,15:35:24,0.52,Afternoon,4.01,4.85,0.77,0.35,5,19,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.7,0.4,1,0.0001,0.0,0,1,1,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.25,20.00,0.22,-0.1980,1.00,0.00,0.00,0,0.00,0,0,0.5801,966,0,1.9219,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Boredom,0,0,0
7,6,2026-02-28 15:35:24,15:35:34,10.19,Afternoon,6.83,8.06,2.60,3.81,6,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,1,0,0,0,0,0.00,0,4.7,4.3,-0.4,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,2.23,83.33,9.67,1.2323,1.00,0.00,0.00,0,0.00,0,0,0.6696,124,0,1.9183,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,7,2026-02-28 15:35:34,15:35:35,0.81,Afternoon,0.00,0.00,2.51,3.84,7,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,-0.0,1,0.0000,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.40,42.86,-9.38,0.6064,1.00,0.00,0.00,0,0.00,0,0,0.6409,124,0,1.9502,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,8,2026-02-28 15:35:35,15:35:36,0.78,Afternoon,4.82,6.25,2.52,3.84,8,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.0,-0.4,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.38,37.50,-0.03,0.2926,1.00,0.00,0.00,0,0.00,0,0,0.5966,327,0,2.0000,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,9,2026-02-28 15:35:36,15:35:41,5.25,Afternoon,4.15,4.85,3.51,3.78,9,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,1,0,0,0,0,0.00,0,4.0,4.3,0.4,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,0.94,77.78,4.47,0.4246,1.00,0.00,0.00,0,0.00,0,0,1.5049,497,0,2.2810,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,10,2026-02-28 15:35:41,15:35:42,0.57,Afternoon,4.19,5.92,3.52,3.77,10,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.52,20.00,-4.68,0.2135,1.00,0.00,0.00,0,0.00,0,0,1.5220,169,0,2.2464,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,11,2026-02-28 15:35:42,15:35:44,2.28,Afternoon,4.27,5.92,1.94,1.76,11,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,0.04,72.73,1.70,0.1662,1.00,0.00,0.00,0,0.00,0,0,1.5445,2282,0,2.2313,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,12,2026-02-28 15:35:44,15:35:45,0.65,Afternoon,3.01,3.13,1.90,1.79,12,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,0.0,1,0.0000,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.50,25.00,-1.63,0.0699,1.00,0.00,0.00,0,0.00,0,0,1.5623,2948,0,2.1887,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,13,2026-02-28 15:35:45,15:35:45,0.67,Afternoon,4.96,6.13,1.88,1.80,13,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,-0.0,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.47,30.77,0.02,0.0101,1.00,0.00,0.00,0,0.00,0,0,1.5761,3626,0,2.1339,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,14,2026-02-28 15:35:45,15:35:47,1.97,Afternoon,4.57,5.59,1.23,0.74,14,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.86,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,0.02,71.43,1.30,0.0093,1.00,0.00,0.00,0,0.00,0,0,1.6115,860,0,2.0742,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,15,2026-02-28 15:35:47,15:35:48,0.87,Afternoon,5.32,10.42,1.29,0.69,15,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.3,-0.0,1,0.0000,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.39,53.33,-1.10,-0.0190,1.00,0.00,0.00,0,0.00,0,0,1.6679,96,0,2.1056,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,16,2026-02-28 15:35:48,15:35:49,0.86,Afternoon,0.00,0.00,1.00,0.49,16,7,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,3.9,-0.4,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.38,50.00,-0.01,-0.0376,1.00,0.00,0.00,0,0.00,0,0,1.5866,96,0,2.1391,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,17,2026-02-28 15:35:49,15:35:51,1.70,Afternoon,6.14,9.71,1.21,0.52,17,8,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,3.9,4.3,0.4,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.04,70.59,0.84,-0.0332,1.00,0.00,0.00,0,0.00,0,0,1.6015,276,0,2.0924,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,18,2026-02-28 15:35:51,15:36:11,20.60,Afternoon,5.21,5.21,5.20,7.71,18,0,0,1,0,0,-1,20294,-1,-1,0.0000,-1,1,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,4.8,0.5,1,0.0016,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,3.63,94.44,18.90,0.3021,1.00,0.06,0.00,0,1.00,0,1,2.6457,468,0,2.2857,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,19,2026-02-28 15:36:11,15:36:12,0.97,Afternoon,0.00,0.00,5.00,7.81,19,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,4.8,4.8,-0.0,1,0.0001,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.37,52.63,-19.64,0.2273,1.00,0.05,0.00,0,1.00,0,0,2.6394,468,0,2.2921,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,20,2026-02-28 15:36:12,15:36:14,1.36,Afternoon,0.00,0.00,5.10,7.76,20,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.8,4.8,-0.0,1,0.0002,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.28,65.00,0.39,0.1752,1.00,0.05,0.00,0,1.00,0,0,2.5996,468,0,2.4639,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,21,2026-02-28 15:36:14,15:36:14,0.48,Afternoon,2.06,2.06,5.02,7.80,21,39,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,1,479,0,0,0,0,0,0.00,0,4.8,4.8,0.0,1,0.0030,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.46,4.76,-0.88,0.1228,5.57,0.05,0.00,0,1.00,0,0,2.6309,468,0,2.4682,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
7,22,2026-02-28 15:36:14,15:36:15,1.06,Afternoon,3.65,3.65,4.89,7.86,22,40,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,1,1058,0,0,0,0,0,0.00,0,4.8,4.8,0.0,1,0.0005,0.0,0,1,2,88,0,1,0,SPEAKER,unknown,0.00,unknown,0,0.4405,7,0,0,0,1,0,0,-0.32,59.09,0.58,0.0890,3.47,0.05,0.00,0,1.00,0,0,2.6347,274,2815,2.6228,1,0,0.0,0.6493,0.00,0.0,0.01,1,0,Quick break (intentional),0,0,4,0,0,1,8,Socializing,0,0,0
